tweet_id,tweet_timestamp,tweet_text,dog_rating_out_of_ten,rating_denominator,name,favorite_count,retweet_count,jpg_url,dog_type,dog_stage
751937170840121344,2016-07-10 00:32:46,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11.0,10.0,Ruby,5770,1530,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,Lakeland_terrier,None
751830394383790080,2016-07-09 17:28:29,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12.0,10.0,Tucker,6428,2227,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,chow,None
751598357617971201,2016-07-09 02:06:27,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13.0,10.0,Toby,8699,3440,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,toy_poodle,None
751538714308972544,2016-07-08 22:09:27,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10.0,10.0,Max,5547,1445,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,Labrador_retriever,None
751456908746354688,2016-07-08 16:44:23,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12.0,10.0,None,3516,1127,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,golden_retriever,pupper
751251247299190784,2016-07-08 03:07:09,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,10.0,10.0,Gilbert,13791,6695,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,Walker_hound,None
751205363882532864,2016-07-08 00:04:50,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",12.0,10.0,None,6948,2086,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,Labrador_retriever,None
751132876104687617,2016-07-07 19:16:47,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10.0,10.0,Cooper,5610,1480,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,Labrador_retriever,puppo
750868782890057730,2016-07-07 01:47:22,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,11.0,10.0,Milo,5306,1595,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,toy_poodle,pupper
750719632563142656,2016-07-06 15:54:42,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12.0,10.0,Meyer,14621,5747,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,Pembroke,None
750147208377409536,2016-07-05 02:00:06,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",13.0,10.0,None,3409,1095,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,pug,None
750132105863102464,2016-07-05 01:00:05,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,11.0,10.0,Stewie,3990,1440,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,toy_poodle,None
750117059602808832,2016-07-05 00:00:18,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,10.0,10.0,Calvin,4740,1466,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,Shih-Tzu,None
750101899009982464,2016-07-04 23:00:03,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,11.0,10.0,Lilah,3344,959,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,golden_retriever,None
750086836815486976,2016-07-04 22:00:12,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,12.0,10.0,Spanky,2383,613,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,pug,None
750071704093859840,2016-07-04 21:00:04,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,10.0,10.0,None,8653,3802,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,redbone,pupper
750056684286914561,2016-07-04 20:00:23,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,11.0,10.0,Jameson,3444,1011,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,Saluki,None
750041628174217216,2016-07-04 19:00:33,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,13.0,10.0,Beau,3502,703,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,Labrador_retriever,None
750026558547456000,2016-07-04 18:00:41,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,10.0,10.0,Jax,2986,888,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,standard_poodle,None
750011400160841729,2016-07-04 17:00:26,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11.0,10.0,Piper,3568,1035,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,Boston_bull,doggo
749996283729883136,2016-07-04 16:00:22,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,12.0,10.0,Bo,3331,919,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,Old_English_sheepdog,None
749981277374128128,2016-07-04 15:00:45,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,1776.0,10.0,Atticus,5569,2772,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,Error,None
749774190421639168,2016-07-04 01:17:51,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,12.0,10.0,Lucy,5114,1493,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,Pekinese,None
749417653287129088,2016-07-03 01:41:06,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11.0,10.0,Finn,6721,1904,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,papillon,pupper
749403093750648834,2016-07-03 00:43:15,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,10.0,10.0,None,2892,622,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,Chesapeake_Bay_retriever,None
749395845976588288,2016-07-03 00:14:27,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,10.0,10.0,George,9488,3951,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,Pomeranian,None
749317047558017024,2016-07-02 19:01:20,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,12.0,10.0,Blu,6076,2509,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,wire-haired_fox_terrier,floofer
749064354620928000,2016-07-02 02:17:13,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,11.0,10.0,Winston,5277,1714,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,pug,None
748977405889503236,2016-07-01 20:31:43,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,10.0,10.0,not,11235,3759,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,German_short-haired_pointer,None
748932637671223296,2016-07-01 17:33:49,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13.0,10.0,Divine,6461,2564,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,borzoi,doggo
748705597323898880,2016-07-01 02:31:39,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,13.0,10.0,None,3047,1067,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,Error,None
748699167502000129,2016-07-01 02:06:06,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,11.0,10.0,Tripp,5213,1814,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,Pembroke,None
748692773788876800,2016-07-01 01:40:41,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,10.0,10.0,his,4659,1504,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,Error,doggo
748568946752774144,2016-06-30 17:28:39,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,12.0,10.0,Cora,2411,776,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,Tibetan_terrier,None
748346686624440324,2016-06-30 02:45:28,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10.0,10.0,None,5735,1413,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,borzoi,None
748324050481647620,2016-06-30 01:15:31,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11.0,10.0,Duke,4078,867,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,Shetland_sheepdog,None
747963614829678593,2016-06-29 01:23:16,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,10.0,10.0,None,6397,2444,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,kelpie,pupper
747933425676525569,2016-06-28 23:23:19,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11.0,10.0,None,7310,2894,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,Samoyed,None
747844099428986880,2016-06-28 17:28:22,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11.0,10.0,Huxley,3084,851,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,Pembroke,None
747600769478692864,2016-06-28 01:21:27,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,10.0,10.0,Bookstore,2545,619,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,Chesapeake_Bay_retriever,None
747594051852075008,2016-06-28 00:54:46,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,11.0,10.0,None,4065,1205,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,basenji,None
747512671126323200,2016-06-27 19:31:23,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,10.0,10.0,None,6110,1803,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,Cardigan,None
747461612269887489,2016-06-27 16:08:30,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,10.0,10.0,None,4249,1169,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,Error,None
747219827526344708,2016-06-27 00:07:44,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11.0,10.0,Atticus,5792,1791,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,Shetland_sheepdog,None
747204161125646336,2016-06-26 23:05:29,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,10.0,10.0,Clark,3722,1038,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,Error,None
747103485104099331,2016-06-26 16:25:26,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11.0,10.0,None,10534,4548,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,Labrador_retriever,None
746872823977771008,2016-06-26 01:08:52,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11.0,10.0,a,6593,2429,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,Pembroke,None
746818907684614144,2016-06-25 21:34:37,"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",13.0,10.0,None,5807,1944,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,Ibizan_hound,None
746790600704425984,2016-06-25 19:42:08,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10.0,10.0,None,5345,1806,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,Boston_bull,None
746726898085036033,2016-06-25 15:29:00,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12.0,10.0,Abby,6648,2037,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,golden_retriever,None
746507379341139972,2016-06-25 00:56:43,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10.0,10.0,Shiloh,5094,1226,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,toy_poodle,None
746131877086527488,2016-06-24 00:04:36,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,10.0,10.0,Gustav,7565,2511,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,chow,None
746056683365994496,2016-06-23 19:05:49,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11.0,10.0,Arlen,3904,931,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,Shetland_sheepdog,None
745789745784041472,2016-06-23 01:25:06,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,10.0,10.0,Gus,4437,1207,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,Pekinese,None
745433870967832576,2016-06-22 01:50:58,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10.0,10.0,Lenox,7824,2894,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,basset,doggo
745314880350101504,2016-06-21 17:58:09,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,12.0,10.0,Sugar,7863,3131,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,Error,None
745057283344719872,2016-06-21 00:54:33,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12.0,10.0,Oliver,7945,2585,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,Shetland_sheepdog,None
744971049620602880,2016-06-20 19:11:53,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,12.0,10.0,Indie,8652,3042,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,toy_poodle,None
744709971296780288,2016-06-20 01:54:27,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,10.0,10.0,Harvey,6150,1771,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,Shetland_sheepdog,None
744334592493166593,2016-06-19 01:02:50,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,11.0,10.0,Blanket,7443,2412,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,Samoyed,None
744234799360020481,2016-06-18 18:26:18,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13.0,10.0,None,131075,79515,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,Labrador_retriever,doggo
743980027717509120,2016-06-18 01:33:55,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11.0,10.0,Geno,4551,1231,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,bull_mastiff,None
743895849529389061,2016-06-17 19:59:26,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,10.0,10.0,None,3999,1087,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,dalmatian,None
743609206067040256,2016-06-17 01:00:24,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,10.0,10.0,Stark,4917,1560,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,Weimaraner,None
743545585370791937,2016-06-16 20:47:36,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,11.0,10.0,Bentley,3863,1066,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,standard_poodle,None
743510151680958465,2016-06-16 18:26:48,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",13.0,10.0,Beya,8671,4185,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,Error,None
743253157753532416,2016-06-16 01:25:36,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10.0,10.0,Kilo,4624,1366,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,malamute,puppo
743222593470234624,2016-06-15 23:24:09,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12.0,10.0,a,6792,2164,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,kuvasz,pupper
743210557239623680,2016-06-15 22:36:19,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",10.0,10.0,Kayla,4215,1560,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,golden_retriever,None
742528092657332225,2016-06-14 01:24:27,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,10.0,10.0,Maxaroni,4878,2245,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,Error,None
742465774154047488,2016-06-13 21:16:49,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14.0,10.0,None,7916,4382,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,Error,pupper
742385895052087300,2016-06-13 15:59:24,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11.0,10.0,Phil,7457,2266,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,Cardigan,None
742161199639494656,2016-06-13 01:06:33,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,12.0,10.0,Doug,4743,1547,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,Error,None
741793263812808706,2016-06-12 00:44:30,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,10.0,10.0,None,4982,1698,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,kuvasz,None
741743634094141440,2016-06-11 21:27:17,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11.0,10.0,Aqua,8945,3144,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,Labrador_retriever,pupper
741303864243200000,2016-06-10 16:19:48,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12.0,10.0,Theodore,9631,3650,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,Chihuahua,None
740995100998766593,2016-06-09 19:52:53,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,10.0,10.0,Leo,7018,3154,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,malamute,None
740676976021798912,2016-06-08 22:48:46,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11.0,10.0,Baloo,19881,7724,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,Norwegian_elkhound,pupper
740365076218183684,2016-06-08 02:09:24,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,10.0,10.0,None,2727,495,https://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg,Error,None
740214038584557568,2016-06-07 16:09:13,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10.0,10.0,getting,7335,2220,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,Chesapeake_Bay_retriever,None
739979191639244800,2016-06-07 00:36:02,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12.0,10.0,Nollie,21898,6719,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,Irish_water_spaniel,None
739932936087216128,2016-06-06 21:32:13,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10.0,10.0,Rorie,4443,1217,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,redbone,None
739844404073074688,2016-06-06 15:40:26,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12.0,10.0,Simba,4138,966,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,toy_poodle,None
739238157791694849,2016-06-04 23:31:25,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10.0,None,75163,52360,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,Eskimo_dog,doggo
738885046782832640,2016-06-04 00:08:17,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11.0,10.0,Charles,4127,1283,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,American_Staffordshire_terrier,None
738883359779196928,2016-06-04 00:01:35,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,10.0,None,3661,917,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,Labrador_retriever,None
738537504001953792,2016-06-03 01:07:16,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11.0,10.0,Bayley,5575,1759,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow,puppo
738402415918125056,2016-06-02 16:10:29,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,10.0,None,3599,955,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,cocker_spaniel,None
738166403467907072,2016-06-02 00:32:39,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,10.0,Axel,9635,3828,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond,None
738156290900254721,2016-06-01 23:52:28,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10.0,10.0,Storkson,2768,748,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug,None
737826014890496000,2016-06-01 02:00:04,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,10.0,Remy,5757,2006,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla,None
737800304142471168,2016-06-01 00:17:54,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10.0,Bella,10943,3904,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute,None
737678689543020544,2016-05-31 16:14:39,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10.0,None,5528,1509,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,Pembroke,None
737445876994609152,2016-05-31 00:49:32,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,10.0,None,11302,5048,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,Samoyed,floofer
737310737551491075,2016-05-30 15:52:33,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13.0,10.0,None,16040,8329,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,Error,None
736736130620620800,2016-05-29 01:49:16,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10.0,Chadrick,4736,1972,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke,None
736365877722001409,2016-05-28 01:18:00,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11.0,10.0,Rory,4367,1408,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,toy_poodle,pupper
736225175608430592,2016-05-27 15:58:54,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10.0,very,8901,3115,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,Labrador_retriever,None
736010884653420544,2016-05-27 01:47:23,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10.0,None,8652,3355,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,golden_retriever,None
735991953473572864,2016-05-27 00:32:10,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10.0,Maxaroni,3934,1283,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker_spaniel,None
735648611367784448,2016-05-26 01:47:51,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,10.0,None,4397,1237,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,Pembroke,pupper
